series1,series2,log,i1test,urtest,alpha,alpha.se,beta,beta.se,rho,rho.raw,rho.se,s1.i1.stat,s1.i1.p,s2.i1.stat,s2.i1.p,r.stat,r.p,eps.ljungbox.stat,eps.ljungbox.p,s1.dsd,s2.dsd,residuals.sd,eps.sd,is.cointegrated
CCL,EA,FALSE,pp,pp,-56.8817849458286,1.24046665790933,2.8597857271675,0.0197938737894263,0.977490499021978,0.972318544144998,0.0062925492829612,-17.1501398087974,0.153076857039733,-17.7247480598076,0.121024104398162,-31.4674409602343,0.0084771906662654,1.54874560731411,0.213320718769998,0.600546938922432,1.23893635652051,7.87736315961945,1.8004314041956,TRUE
DRI,EA,FALSE,pp,pp,-33.7358405158878,1.16682451043749,1.8052225638195,0.0141999676517511,0.986673140962791,0.981467769487846,0.0053023160886396,-14.0964581870645,0.323417087092887,-17.7247480598076,0.121024104398162,-24.025747937681,0.0250426026143258,0.349779936665559,0.554237729017306,0.780735112186733,1.23893635652051,8.87589348126938,1.70904430983797,TRUE
A,EBAY,FALSE,pp,pp,6.59881113649688,0.331278687644833,0.472359077593216,0.00575675496993285,0.987968800955976,0.982758714438304,0.00506883530596869,-5.99914868606523,0.775100574132074,-13.9616166749697,0.330938805803661,-20.9862484284998,0.0481734062635876,0.224218005003235,0.635844634711979,0.578186173236103,0.446169048349618,2.31497010254094,0.426225519771715,TRUE
ABMD,EBAY,FALSE,pp,pp,19.6213622994704,0.234937603767671,0.0858612936097048,0.000912124110942757,0.985320709036311,0.980120259203118,0.00576537913258305,4.36313796625746,0.99,-13.9616166749697,0.330938805803661,-25.1548952009239,0.0213323042367099,1.49567225903042,0.221338458173756,2.29847444791062,0.446169048349618,2.05876942814487,0.430163393564013,TRUE
ACN,EBAY,FALSE,pp,pp,7.32330419475225,0.316890827798596,0.206349216582116,0.00242153903658136,0.986958827384848,0.981752416267024,0.00518954386352065,-14.7868982747819,0.284903011970358,-13.9616166749697,0.330938805803661,-23.2622448120089,0.0308483153992386,0.626570479588316,0.428616082108675,1.16819428872786,0.446169048349618,2.24250111634316,0.422739245214773,TRUE
ADBE,EBAY,FALSE,pp,pp,14.82362645459,0.24826329077265,0.12867010201668,0.00129450901988228,0.982336731983509,0.977147141156052,0.00591167590204943,0.633750703044283,0.99,-13.9616166749697,0.330938805803661,-29.4086743256347,0.00958303167412464,0.413224090443924,0.520337603888638,1.64700182603909,0.446169048349618,1.96289512715848,0.42112122714017,TRUE
ADI,EBAY,FALSE,pp,pp,6.82028093159521,0.302613622735054,0.35815562750669,0.00359490064320659,0.979206597524155,0.97402839758458,0.0062022082444214,-12.2691813992255,0.425346098354596,-13.9616166749697,0.330938805803661,-33.5632373776772,0.00735145956902347,0.382466778635625,0.536286005962394,0.863863188766858,0.446169048349618,1.95886128003808,0.441279743857556,TRUE
ADSK,EBAY,FALSE,pp,pp,13.125188732191,0.278318918238268,0.208734036245038,0.00239787635933567,0.984550186629878,0.979352540808606,0.00555112052272642,-8.06901770893302,0.659639301736849,-13.9616166749697,0.330938805803661,-28.0213391595727,0.0119834235376275,1.07857217819777e-05,0.997379622344136,1.43518273521945,0.446169048349618,2.20228713532942,0.444140142803906,TRUE
AFL,EBAY,FALSE,pp,pp,2.20271412018219,0.368136860493834,0.864317329160326,0.0101437814274177,0.985204399560974,0.980004372990171,0.00542124298242184,-7.98231116797641,0.664475959241858,-13.9616166749697,0.330938805803661,-24.8243439648105,0.0224103940636657,0.917245374723175,0.338199287900827,0.297041810367324,0.446169048349618,2.24266724484688,0.44167334850867,TRUE
AJG,EBAY,FALSE,pp,pp,0.0479166927115832,0.38493378272506,0.614250326376198,0.00720893396970215,0.985293399583324,0.980093049132097,0.00527745211891713,-3.75022461521679,0.900444040375721,-13.9616166749697,0.330938805803661,-24.3384306199013,0.0239951959845063,0.0004504799167554,0.983066560802771,0.434027354795577,0.446169048349618,2.242662828422,0.429942492098264,TRUE
ALGN,EBAY,FALSE,pp,pp,19.1450411542576,0.251552603924958,0.0871476191252333,0.00106662948586054,0.986478400282009,0.981273737488844,0.00532790364094016,-1.2157465044547,0.984006936017463,-13.9616166749697,0.330938805803661,-24.645750735353,0.0229928742446663,0.171702809859984,0.678602879571524,2.46547916864556,0.446169048349618,2.32323740687111,0.44962630909262,TRUE
AMAT,EBAY,FALSE,pp,pp,16.3061932351968,0.251243780646748,0.421835654415431,0.00497774112510338,0.987565960592705,0.982357340053404,0.00513162399801544,-3.5638998247222,0.908837048956558,-13.9616166749697,0.330938805803661,-24.4954897037361,0.0234829492220851,0.00711938351450685,0.932757139162906,0.537600808767161,0.446169048349618,2.25300708822737,0.420049329925387,TRUE
AMT,EBAY,FALSE,pp,pp,4.56294190579353,0.367317349864144,0.237180565733767,0.00300301430503005,0.987082113534135,0.981875253765071,0.00524105274984453,-13.7327389327209,0.34370604617058,-13.9616166749697,0.330938805803661,-22.4632795575807,0.0369301113681253,2.14561592786332,0.142977644946055,1.12768519376864,0.446169048349618,2.38955458155738,0.454907905447467,TRUE
AMZN,EBAY,FALSE,pp,pp,16.5647898070197,0.244053877205905,0.0170930963486156,0.000158364804358045,0.97604600671255,0.970879308494719,0.00662597278644905,-2.27492679849937,0.960780330835012,-13.9616166749697,0.330938805803661,-31.5296364046681,0.00844378315333944,4.43038929196222,0.03530445472162,11.3208167161912,0.446169048349618,1.82400664088893,0.438858605027315,TRUE
ANSS,EBAY,FALSE,pp,pp,4.26488022223014,0.343202942034657,0.236598185141297,0.0027093636867992,0.985317232996016,0.980116795812498,0.00548607909452317,-3.61855984188241,0.906374886021413,-13.9616166749697,0.330938805803661,-27.5826695490115,0.0134141404518988,0.406233460606212,0.523887469541092,1.29143882848815,0.446169048349618,2.19634158590479,0.437628565691852,TRUE
AOS,EBAY,FALSE,pp,pp,13.7626607409854,0.257817239736975,0.377131207685943,0.00404101521274013,0.984304670191336,0.979107917830158,0.00556176608289898,-17.2559955923574,0.14717201797736,-13.9616166749697,0.330938805803661,-26.1471132704782,0.0180961940969149,0.00110038728664399,0.973537358047865,0.487469074063325,0.446169048349618,2.07425006495397,0.418882693098482,TRUE
APH,EBAY,FALSE,pp,pp,8.06719092028056,0.308603623520104,0.340476192343453,0.00402646511689621,0.988031407749229,0.982821093398865,0.0050361742320073,-8.88468897167717,0.614139590976322,-13.9616166749697,0.330938805803661,-21.9988995063648,0.0404650144291323,0.00133779415063038,0.970823184864004,0.616029923887933,0.446169048349618,2.25716562190916,0.412793273833635,TRUE
ARE,EBAY,FALSE,pp,pp,6.94997866207159,0.352221336813494,0.244744633254258,0.00314860899606755,0.987063568933385,0.98185677665007,0.0053263865798409,-17.8601010954826,0.113473851918933,-13.9616166749697,0.330938805803661,-20.9642658916939,0.0483407393271858,3.78937991805404,0.0515787530087422,0.939582274521421,0.446169048349618,2.42113973541995,0.468115892283262,TRUE
ATVI,EBAY,FALSE,pp,pp,16.3911395163864,0.240603476875988,0.317921436545033,0.0029908137909232,0.977704022777584,0.972531290865243,0.00637509824958373,-7.93420258811461,0.667159548291505,-13.9616166749697,0.330938805803661,-33.2470196411468,0.00752131201105887,0.590492396582268,0.442228775162277,0.69005988384965,0.446169048349618,1.8491609817404,0.428092153990536,TRUE
AVY,EBAY,FALSE,pp,pp,11.8601644968149,0.272567360046368,0.248708397139456,0.002644132112934,0.983016498488973,0.977824433919844,0.00573645122617957,-6.43631930868538,0.750714356557978,-13.9616166749697,0.330938805803661,-25.7091676834823,0.0195245496149639,1.75835940449726,0.184829280516493,0.792612413769709,0.446169048349618,2.0601571221404,0.429152198153777,TRUE
BAC,EBAY,FALSE,pp,pp,9.57005543879978,0.319620910257019,1.03154167550442,0.0133064342640352,0.98847147021593,0.983259554432054,0.00500251873164659,-3.77841603437967,0.898977309703479,-13.9616166749697,0.330938805803661,-21.6287337680625,0.0432827495966497,0.415272596010322,0.519305402635781,0.265150137935072,0.446169048349618,2.42649471888654,0.441028371921838,TRUE
BAX,EBAY,FALSE,pp,pp,5.92810332203105,0.31458566070555,0.502535328738781,0.00527884009830212,0.981989419251751,0.976801092331783,0.00591824036981669,-5.60950959487125,0.796835391527353,-13.9616166749697,0.330938805803661,-28.5895934747031,0.0101860340179518,1.51731281394331,0.21802659794013,0.475927656105939,0.446169048349618,2.03868166026557,0.438225655031008,TRUE
BBY,EBAY,FALSE,pp,pp,13.1585220556829,0.33311496595732,0.398080141115141,0.00583965304710684,0.985495835991944,0.980294748853374,0.00524967202920263,-6.66941533799521,0.737711812031224,-13.9616166749697,0.330938805803661,-25.5047002378316,0.0201914183149316,0.248255460735893,0.618306148645358,0.854617714862968,0.446169048349618,2.68942307498501,0.512935755428902,TRUE
BLK,EBAY,FALSE,pp,pp,5.27313801125882,0.369626907871705,0.0685657709806493,0.00093978741942196,0.989940119923956,0.984722859569622,0.0045869545790526,-8.54690091375838,0.632982058077539,-13.9616166749697,0.330938805803661,-21.3894690260049,0.0451040545103202,0.508013990705609,0.475999850423953,4.34355207919646,0.446169048349618,2.54885877827936,0.424779140156079,TRUE
CBOE,EBAY,FALSE,pp,pp,12.0471219967132,0.29239895488795,0.231981108836455,0.002806924239802,0.985342473023747,0.980141943989118,0.00534337255138578,-5.98129038846088,0.776096744296191,-13.9616166749697,0.330938805803661,-25.7077846959364,0.0195290602161694,0.943308812833926,0.331428349913769,0.899090203915615,0.446169048349618,2.30105448063547,0.446623193822687,TRUE
CCL,EBAY,FALSE,pp,pp,6.65079966224853,0.329874051449413,0.481793204474054,0.00552865092155762,0.984397986666339,0.979200894716711,0.00571091416476663,-17.1501398087974,0.153076857039733,-13.9616166749697,0.330938805803661,-25.0626024542115,0.0216333161842141,0.821334179120859,0.364790371817354,0.600546938922432,0.446169048349618,2.2002358686928,0.456040981064407,TRUE
CDNS,EBAY,FALSE,pp,pp,12.9056970763367,0.27126683925128,0.605409218926221,0.00640919375152062,0.983291278190174,0.978098213668868,0.00594324233500627,-8.33791291722798,0.644639810200085,-13.9616166749697,0.330938805803661,-28.2565639380547,0.0112162400785331,2.93957279475799,0.0864335901325938,0.341604918411885,0.446169048349618,2.05257713449187,0.442427116243432,TRUE
CE,EBAY,FALSE,pp,pp,8.55517215737686,0.321514870096642,0.287387434706367,0.00340471808506868,0.984775720951006,0.979577254386664,0.00561488156738006,-11.2800740570397,0.480520406971474,-13.9616166749697,0.330938805803661,-26.4338722383134,0.0171609323515758,0.000265513121588412,0.986999386784511,0.963895604057005,0.446169048349618,2.26057348627943,0.46075388125113,TRUE
CHTR,EBAY,FALSE,pp,pp,14.0477463595064,0.281775447535111,0.0607097867500133,0.000723179625739751,0.98685557794326,0.981649542560991,0.00557814961949091,-9.41224050569671,0.584711752451759,-13.9616166749697,0.330938805803661,-21.0054778734496,0.0480270299848553,5.40074698075614,0.0201281350406469,3.74146200206679,0.446169048349618,2.27101702944553,0.458785989853053,TRUE
CME,EBAY,FALSE,pp,pp,10.8413837547158,0.270266433629665,0.194355826874689,0.00193562773507488,0.979632418108533,0.97445266856315,0.00601083321716994,-3.6415484420517,0.905339363491265,-13.9616166749697,0.330938805803661,-33.1111441137692,0.00759429586829332,0.171789945023385,0.678525901775067,1.03793990697809,0.446169048349618,1.94539404967121,0.424723519186646,TRUE
CPRT,EBAY,FALSE,pp,pp,11.9196883614397,0.278996797864919,0.648789900736239,0.00698660418402909,0.98493772436289,0.979738668251126,0.00586982744371379,2.31633245914261,0.99,-13.9616166749697,0.330938805803661,-26.8997148131965,0.0156415910632191,0.448630894702475,0.502985838672955,0.322054400739518,0.446169048349618,2.08324088692085,0.443041062586504,TRUE
CSCO,EBAY,FALSE,pp,pp,4.00568048278751,0.358002472679837,0.933614438815889,0.0112425985578318,0.985930647157922,0.980727977695876,0.00533072177649122,-9.68288496865869,0.569614684127591,-13.9616166749697,0.330938805803661,-24.2607052922912,0.0242486964281242,0.810271217328568,0.368040077362218,0.327859659221024,0.446169048349618,2.29183261052537,0.443719691037071,TRUE
CTAS,EBAY,FALSE,pp,pp,13.418801377335,0.261699879631599,0.156049436170387,0.00159187617106863,0.980366642567675,0.975184221102411,0.00600812503314536,-7.63735975347735,0.683718012141133,-13.9616166749697,0.330938805803661,-29.4406095516708,0.00956587806285446,2.52550758686364,0.112018729764102,1.11688167886449,0.446169048349618,1.98700740973424,0.433688903219972,TRUE
CTXS,EBAY,FALSE,pp,pp,2.35616396597895,0.376668420620339,0.399527684429508,0.00463014404682217,0.981124753531855,0.97593957322121,0.00599023463947617,-12.8666585691277,0.392017673463039,-13.9616166749697,0.330938805803661,-28.6598561516112,0.00998525008506491,2.82082146799978,0.0930487712518595,0.983332811964386,0.446169048349618,2.21880275818986,0.482820216345443,TRUE
DGX,EBAY,FALSE,pp,pp,6.41505018452334,0.34797946847103,0.299496253110198,0.00372995961695446,0.987443858101885,0.982235681906365,0.00537389370172772,-11.0939226460493,0.490904290460559,-13.9616166749697,0.330938805803661,-20.8674864664937,0.0490774330880118,1.21205689127764,0.270925142111154,0.814360008746554,0.446169048349618,2.35713462823466,0.459522110531911,TRUE
DHI,EBAY,FALSE,pp,pp,8.40992908798412,0.361419085905233,0.672287613605544,0.00951241518051068,0.988310215184645,0.983098886224756,0.00507967694718112,-10.5490938845426,0.521295885941282,-13.9616166749697,0.330938805803661,-23.793191805398,0.0268066987379513,0.00223451510645417,0.962297513465667,0.491632982338924,0.446169048349618,2.61424892571962,0.482330829886689,TRUE
DHR,EBAY,FALSE,pp,pp,13.5176417393621,0.272435050839261,0.243076841775938,0.00257827506788509,0.980862963227816,0.975678735599568,0.00607043142665142,-9.23253544521981,0.594736046119276,-13.9616166749697,0.330938805803661,-29.5091605001389,0.00952905676962495,1.16154736259948,0.281144862085324,0.944445543143788,0.446169048349618,2.05600236993748,0.453169613860161,TRUE
DRI,EBAY,FALSE,pp,pp,10.5394578671488,0.309583163846492,0.304331553006355,0.00367590480765983,0.985770369720688,0.980568283525061,0.00555162179553028,-14.0964581870645,0.323417087092887,-13.9616166749697,0.330938805803661,-24.4821384451776,0.0235264942295043,0.851694384744812,0.356073446088851,0.780735112186733,0.446169048349618,2.29767703140163,0.462769325803755,TRUE
DXC,EBAY,FALSE,pp,pp,18.1981199938174,0.239076242896092,0.250923922338518,0.00240512134675244,0.977778333143698,0.972605330808134,0.00639956575957943,-2.4169587575563,0.956698952701192,-13.9616166749697,0.330938805803661,-35.8295827617997,0.00613412020592335,0.737005014573255,0.39062197104806,0.684040019700786,0.446169048349618,1.8803425117848,0.437128104841385,TRUE
AMCR,ED,FALSE,pp,pp,-18.6842367752061,1.16420800456865,8.73741164830865,0.117018859411962,0.982542017431144,0.977351679548393,0.00584369254729839,-20.9304745811488,0.0584096518128911,-15.3947530710624,0.250995703133567,-29.3453402790065,0.00961705077312214,0.0104741494160816,0.918484193645825,0.107965053041587,0.570119324773576,5.14569859201518,1.09194973923589,TRUE
ATO,ED,FALSE,pp,pp,18.2892684487285,0.288651417892132,0.697356455922377,0.00357744451020295,0.98698371988992,0.981777218185656,0.00508797015407116,-17.2589907285948,0.147004943521369,-15.3947530710624,0.250995703133567,-20.9178258936406,0.0486942448036632,0.663549298301766,0.415309696958568,0.595465551111164,0.570119324773576,2.15459655732646,0.398136911563954,TRUE
AVGO,ED,FALSE,pp,pp,37.8901528742555,0.395103151130643,0.165365198477088,0.00144789031683222,0.98662194620681,0.981416761034956,0.00529159727874667,-19.644229760709,0.0773204386537009,-15.3947530710624,0.250995703133567,-24.4663962587344,0.0235778372263058,0.540721030704025,0.462134061498688,2.49745029652085,0.570119324773576,3.56485512546899,0.685312455782216,TRUE
AWK,ED,FALSE,pp,pp,18.5458759053172,0.285717218143026,0.702299066431359,0.00355224184902535,0.987485973330929,0.98227764387367,0.00515965373546005,-13.3200022534802,0.366729291420798,-15.3947530710624,0.250995703133567,-23.6818313056667,0.0276543849603567,0.10101045646998,0.750620399952833,0.602173762458644,0.570119324773576,2.12535403167263,0.398339955402845,TRUE
CINF,ED,FALSE,pp,pp,11.6684330519375,0.525287331796884,0.875946973065206,0.00766859739209169,0.988006812256189,0.982796587411406,0.00503497546656522,-12.7686295366485,0.39748592130707,-15.3947530710624,0.250995703133567,-24.5965175783922,0.0231534477348534,0.044340013615141,0.833222288943081,0.57091024988781,0.570119324773576,3.56445684755258,0.652040748385153,TRUE
DLR,ED,FALSE,pp,pp,24.3976182440224,0.357351627385324,0.487441243860203,0.0028620150319713,0.974178736474545,0.969018833449126,0.00656922230113252,-10.427061774778,0.528103071570338,-15.3947530710624,0.250995703133567,-37.4303130640921,0.0052743077429425,0.759306094889196,0.38354576573532,1.02310975996261,0.570119324773576,2.45331163032586,0.585428289863518,TRUE
DRE,ED,FALSE,pp,pp,14.7220164191805,0.402469462877596,2.33157692976505,0.0154989820099945,0.984570474646735,0.97937275499524,0.00549288286790791,-14.7099965025729,0.28919274062981,-15.3947530710624,0.250995703133567,-27.9931702259109,0.0120752962565865,3.63627299853219,0.0565333551923519,0.219547138504163,0.570119324773576,2.76066326812687,0.550899023289878,TRUE
AIV,EFX,FALSE,pp,pp,-32.9140637297343,1.50179685495954,3.87048911649324,0.0373404730781367,0.986713546105285,0.981508027591785,0.00527235784450855,-20.3776461318783,0.0665375142521076,-14.6692332625203,0.291466592507114,-31.2884903145642,0.00857331178997078,3.43650367380355,0.0637705102410957,0.389242675776363,1.35605410097163,8.954092187819,1.7151784968691,TRUE
AVB,EFX,FALSE,pp,pp,-51.4539875053032,1.83450341761878,1.02988845281281,0.0113009644085511,0.98901438492963,0.983800493422119,0.00491601701184874,-12.3901979938891,0.418595560109695,-14.6692332625203,0.291466592507114,-23.6938397103901,0.02756297589465,0.544533799729547,0.46055982263813,1.53515491729218,1.35605410097163,10.0247716004875,1.79014423949615,TRUE
